x,y,category
-1.756,1.348,0
-1.152,-1.72,1
-0.244,1.72,1
0.744,1.744,0
1.98,-0.536,1
-1.096,0.836,1
1.424,0.564,0
-0.376,-0.98,1
-0.536,1.488,1
0.724,1.636,0
-0.536,-1.02,0
0.188,1.788,0
-0.376,1.924,1
-0.032,0.736,0
-0.128,1.9,1
0.644,-0.136,0
-0.732,0.756,0
1.96,1.012,1
-1.584,0.264,1
1.788,1.088,1
-1.136,1.156,0
-1.428,1.316,0
1.444,1.304,1
0.544,1.52,0
0.488,0.02,1
1.936,-1.512,0
1.444,-0.392,1
1.74,-1.02,0
1.464,1.34,1
-1.896,0.716,1
1.704,1.548,1
1.588,-0.528,1
-0.676,-1.564,0
-1.768,1.12,0
1.144,-1.56,0
0.224,-0.3,0
0.8,1.708,0
-1.5,-1.308,1
1.196,-1.316,0
-1.82,-0.064,0
1.284,-0.772,1
-0.008,1.592,1
-1.792,-0.208,0
1.98,-0.36,1
1.132,1.148,1
0.66,0.376,1
-1.1,0.304,1
1.924,1.196,1
-1.096,-1.348,1
1.344,-0.6,1
-0.116,1.056,1
-1.064,-1.272,1
1.136,-0.168,1
1.524,-0.044,1
-1.16,-0.312,0
-0.464,-1.736,0
0.44,0.804,1
-0.092,0.92,0
1.124,-1.844,0
-1.044,0.472,1
-0.308,-1.044,0
-1.544,1.792,0
0.296,-0.28,0
0.356,-0.34,0
0.704,0.368,1
-1.184,1.08,0
-0.568,1.648,1
1.052,-0.744,1
1.876,-0.712,1
1.652,1.72,1
0.8,1.304,0
-0.456,0.192,0
-0.668,-0.552,1
-0.404,-1.344,0
-0.836,-1.416,0
-1.576,-0.412,0
-0.768,-0.812,1
-1.388,-0.096,0
1.444,-0.62,1
0.904,1.248,0
-1.94,0.1,1
0.804,-0.476,0
-1.704,-0.7,0
0.18,-1.524,1
-1.552,0.332,1
0.976,1.592,0
-0.112,-0.068,1
-1.008,1.492,0
1.384,1.472,1
1.696,-0.92,1
-1.596,1.1,0
-0.452,-1.608,0
1.408,-1.012,0
-1.844,0.232,1
1.448,-1.576,0
1.192,-0.828,1
-0.516,0.836,0
-1.788,-0.164,0
0.684,1.804,0
-0.772,-0.212,1
-1.088,0.656,1
0.568,-1.476,1
1.804,0.852,0
0.46,-0.144,0
-1.38,0.72,1
-1.356,1.28,0
1.184,1.6,1
-1.336,0.236,1
-1.768,-1.616,1
0.372,0.788,1
-0.708,1.032,1
1.756,0.236,0
-0.972,1.88,1
1.948,1.736,1
-0.284,-1.548,0
-0.404,-0.244,1
-0.528,-0.244,1
-0.132,-0.208,1
1.912,0.92,0
1.904,0.848,0
0.34,-0.296,0
-0.412,1.268,1
0.628,1.124,0
0.488,0.668,1
1.144,1.408,1
-1.872,1.168,0
-0.88,-0.056,1
0.176,-0.2,0
1.316,1.6,1
-0.424,-1.316,0
-0.248,-1.016,0
1.22,1.7,1
0.184,-1.884,1
1.248,1.764,1
1.076,-0.508,1
0.096,0.484,1
0.408,1.16,0
1.3,0.592,0
-0.52,-1.376,0
-1.372,1.808,0
-1.82,1.992,0
-1.908,-1.544,1
-0.588,1.164,1
-1.624,1.836,0
-1.684,0.58,1
1.068,-0.332,1
-1.308,-1.456,1
-0.98,0.316,0
0.024,0.452,1
-0.84,1.004,1
1.5,-0.196,1
-1.004,-1.836,1
0.336,0.056,1
-1.548,-0.14,0
-0.004,1.028,1
1.8,0.672,0
-1.796,-1.564,1
1.484,-1.764,0
1.896,-1.436,0
-0.588,0.412,0
0.064,0.216,1
-0.68,-1.076,0
-1.66,0.968,1
-1.648,1.936,0
-0.32,0.284,0
1.808,0.936,0
1.084,-1.148,0
-0.072,-0.276,1
1.288,-1.528,0
-0.812,-0.78,1
-0.676,-0.496,1
0.12,-1.884,1
1.388,1.564,1
-1.26,1.276,0
-1.552,-1.044,1
-1.112,0.6,1
-1.04,1.952,0
-1.548,-1.636,1
-1.196,-0.6,0
-1.8,1.748,0
-1.368,0.616,1
-1.572,-1.02,1
-1.736,-1.556,1
-1.844,-0.424,0
-0.344,-1.324,0
-1.192,0.228,1
0.24,-0.56,0
-0.748,1.776,1
-0.68,0.388,0
1.184,0.408,0
1.332,1.356,1
1.856,0.924,0
-0.188,0.192,0
0.604,-0.392,0
1.984,-0.568,1
1.492,-1.092,0
1.672,-1.612,0
0.34,1.808,0
-1.536,0.756,1
-0.772,-1.812,0
-0.78,-0.136,1
0.86,1.82,0
0.568,0.344,1
0.308,1.768,0
0.896,-0.744,0
-0.488,-1.908,0
0.832,1.392,0
0.448,1.172,0
-1.5,0.184,1
1.296,1.296,1
-1.228,0.744,1
1.46,0.372,0
-1.26,-0.836,0
-0.784,-1.856,0
-0.548,1.34,1
0.136,0.14,1
0.496,0.624,1
1.996,0.54,0
0.828,-1.064,1
1.152,1.756,1
0.024,0.08,1
1.788,-0.18,1
0.192,1.104,0
-1.708,1.924,0
-1.216,-1.568,1
-1.012,-1.28,1
1.66,1.688,1
0.96,1.0,0
-1.884,-1.396,1
1.608,-1.724,0
0.832,-1.104,1
-0.364,1.64,1
1.264,-0.96,1
0.612,-1.104,1
-1.896,-1.36,1
-0.584,0.9,0
1.564,0.668,0
-1.1,-1.272,1
-0.504,-1.912,0
0.404,-1.316,1
1.54,0.024,0
1.724,-0.22,1
-1.548,-0.7,0
1.208,0.184,0
-1.636,1.96,0
1.532,0.692,0
0.764,-0.712,0
-1.496,1.048,0
1.46,-1.848,0
1.66,1.236,1
1.264,0.928,0
-0.852,1.808,1
-0.332,-0.172,1
1.444,1.18,1
-0.128,-1.792,0
-1.324,0.184,1
1.416,0.152,0
0.468,1.412,0
-0.416,0.172,0
-0.792,0.524,0
1.784,-1.528,0
-1.864,1.508,0
-1.324,0.396,1
0.364,0.796,1
-0.916,-0.56,1
-0.844,-1.848,0
0.564,-1.256,1
0.184,-0.656,0
0.732,-1.4,1
-0.184,0.78,0
-0.836,0.628,0
-0.876,-1.772,0
0.956,-1.64,1
-0.668,0.124,0
-1.688,0.892,1
-0.172,0.104,0
0.464,1.152,0
-0.924,-0.48,1
-1.828,-0.484,0
0.668,-1.984,1
-1.928,-1.256,1
-1.28,1.372,0
-1.716,-0.444,0
0.94,0.972,1
-0.856,1.168,1
-0.372,1.728,1
-0.984,1.872,1
-0.84,-1.348,0
1.32,-1.876,0
0.884,-1.292,1
1.872,0.396,0
-0.104,-0.796,1
0.584,1.848,0
0.82,1.984,0
-0.844,-0.792,1
-1.768,1.684,0
-0.5,1.236,1
1.084,1.208,1
0.556,0.716,1
0.312,-0.944,0
1.64,-0.192,1
-0.412,-1.612,0
1.888,-1.644,0
-0.836,1.408,1
-1.252,-0.692,0
-0.06,-1.204,0
0.004,0.788,1
0.108,0.648,1
-1.704,0.652,1
0.896,0.06,1
-0.068,0.572,0
-0.748,-0.876,1
-0.492,0.216,0
0.196,-0.748,0
1.772,-0.44,1
1.604,1.124,1
0.856,1.516,0
1.772,-0.244,1
-1.4,-1.544,1
-1.244,0.904,1
-0.12,1.044,1
-1.456,1.876,0
-0.624,-1.192,0
1.532,-0.744,1
0.036,-0.552,0
-1.12,-0.628,0
1.36,1.204,1
-0.96,0.276,0
-1.304,-1.52,1
-0.82,0.488,0
-0.604,0.244,0
0.096,0.808,1
-0.676,-0.296,1
0.284,-1.492,1
-1.028,-1.684,1
1.528,0.424,0
0.44,0.128,1
1.14,-0.664,1
1.628,1.6,1
-0.992,-0.868,1
0.172,1.8,0
1.08,-1.656,0
-0.684,-1.632,0
0.132,-0.42,0
1.512,0.64,0
1.48,0.092,0
-0.408,-1.348,0
-0.708,1.252,1
0.936,1.428,0
1.512,1.88,1
0.308,-1.272,1
1.288,-1.712,0
1.412,-1.968,0
1.444,1.436,1
-0.408,0.06,0
-1.3,-0.268,0
-0.396,0.652,0
1.004,-0.9,1
-0.688,-0.348,1
-0.688,-0.884,1
1.292,-0.432,1
-0.748,1.548,1
0.404,0.244,1
-1.444,-1.64,1
-0.94,0.892,0
1.58,-0.66,1
0.824,-1.196,1
0.792,-0.956,0
-1.508,0.876,1
-0.156,-0.664,1
1.332,-1.532,0
-1.532,-0.968,0
-0.304,-1.164,0
0.656,0.752,1
-1.616,1.232,0
-0.508,-1.056,0
-0.024,0.436,0
0.748,-1.204,1
-0.696,-1.324,0
-1.952,-0.988,0
1.832,1.828,1
1.2,-1.728,0
0.452,-0.068,0
-0.036,1.836,1
-1.62,-0.968,0
1.476,-0.844,1
-1.072,0.88,1
-0.74,-0.024,1
-1.472,0.7,1
-1.572,1.136,0
-0.004,0.44,0
0.088,-0.808,0
-0.6,0.62,0
1.104,1.216,1
1.508,1.132,1
0.436,0.684,1
-1.112,0.064,1
-0.288,-1.856,0
-0.872,-1.776,0
-1.792,0.128,1
-0.88,-0.808,1
0.708,-0.352,0
0.232,-0.82,0
-0.708,-1.56,0
-0.1,-0.16,1
-0.716,-1.14,0
1.952,1.168,1
-1.944,-0.104,0
1.724,-1.024,0
0.876,1.112,0
-0.44,0.292,0
0.592,0.86,1
-1.024,-0.184,0
0.764,1.412,0
0.864,0.36,1
-0.312,1.868,1
0.54,-0.104,0
1.804,1.368,1
0.364,-0.408,0
0.932,-1.676,1
1.208,-1.808,0
1.396,-1.516,0
-0.324,-0.28,1
0.936,1.608,0
1.296,0.02,0
1.276,1.488,1
-0.36,-1.032,0
-0.844,-1.648,0
-1.896,-0.404,0
0.172,-0.776,0
1.352,-1.696,0
0.516,1.944,0
1.04,-1.836,0
0.092,1.024,0
0.944,1.92,0
1.444,-0.08,1
1.804,1.16,1
-0.16,0.02,0
1.028,0.348,0
0.124,1.436,0
1.572,1.424,1
1.648,-1.94,0
-1.748,-0.912,0
1.804,0.196,0
-0.312,-0.652,1
-1.228,-1.704,1
0.1,-1.692,1
0.18,-0.872,0
-0.46,0.404,0
0.184,0.072,1
-0.652,-0.604,1
-1.328,-1.244,1
-0.072,1.692,1
0.128,1.28,0
0.944,-0.216,0
1.7,-1.672,0
-0.948,-1.588,0
-1.116,-0.58,0
-1.276,-0.536,0
-0.34,0.432,0
-0.9,0.228,0
1.688,-0.492,1
-1.668,1.32,0
0.716,1.024,0
-1.152,-0.052,0
-1.092,0.448,1
0.976,0.448,1
1.848,-0.516,1
-0.816,-0.668,1
-1.712,1.908,0
-1.26,-0.264,0
0.032,1.548,0
-0.468,0.372,0
-0.352,-0.756,1
0.044,0.792,1
-1.656,-0.916,0
-0.824,-1.612,0
1.808,0.364,0
1.856,0.404,0
-1.864,1.084,0
-0.508,1.336,1
0.7,-0.52,0
-0.668,1.576,1
-0.456,-0.724,1
1.388,0.696,0
0.7,1.912,0
-0.088,-0.696,1
1.944,1.544,1
-0.508,-0.644,1
0.82,1.472,0
-1.952,-0.568,0
1.688,1.364,1
1.1,-1.796,0
-0.184,1.576,1
1.316,-0.988,1
0.492,-0.3,0
-0.756,-1.208,0
-0.148,-1.472,0
0.94,-1.836,1
0.868,-1.008,1
-0.032,1.412,1
-1.5,-1.048,1
1.904,-1.196,0
1.94,0.452,0
1.608,1.876,1
-1.012,-0.54,0
1.38,-1.976,0
1.348,0.22,0
1.216,1.216,1
1.32,0.78,0
-0.1,1.928,1
0.968,-0.724,0
-0.108,-0.18,1
1.592,-1.04,0
0.36,1.032,0
0.104,-0.872,0
-0.856,-0.352,1
1.184,-0.388,1
-1.48,-1.948,1
-0.204,-1.264,0
1.456,1.816,1
0.476,-1.708,1
0.944,1.372,0
-1.872,0.048,1
0.104,-0.52,0
1.232,1.42,1
1.388,0.42,0
0.308,0.98,1
0.752,-1.632,1
-0.812,0.004,0
-1.968,-0.984,0
1.92,-1.324,0
-0.292,-0.116,1
-1.996,0.016,1
-1.004,0.96,1
1.416,1.156,1
-1.26,1.288,0
0.592,1.016,0
1.068,0.836,0
-0.596,0.9,0
0.848,-1.768,1
-0.872,-0.536,1
0.888,-0.232,0
-1.372,-0.236,0
0.408,1.264,0
0.024,1.292,0
0.212,0.22,1
-1.884,0.372,1
-0.236,1.008,1
1.58,0.288,0
-0.4,1.664,1
-0.06,0.712,0
1.312,-0.792,1
-0.24,0.616,0
-1.816,-1.268,1
-1.18,1.228,0
0.716,0.316,1
-1.24,0.38,1
-1.148,0.532,1
1.312,-0.396,1
-1.324,-0.512,0
1.22,-1.532,0
-0.928,0.624,0
0.2,-1.716,1
1.804,-1.976,0
-0.836,0.548,0
-0.672,-1.612,0
-0.624,-0.996,1
-1.772,-0.232,0
1.528,1.32,1
-0.732,0.384,0
-1.08,1.148,0
1.972,-1.06,0
1.248,0.72,0
-1.296,-0.56,0
-1.532,0.148,1
-1.204,-0.192,0
1.292,-1.836,0
-1.04,-1.62,1
1.916,1.948,1
1.12,-1.492,0
-1.008,-0.628,0
0.064,-1.416,1
0.672,1.552,0
-0.236,-1.624,0
0.276,-1.96,1
1.84,-0.784,1
0.952,1.18,0
-0.052,-0.832,1
-0.276,1.892,1
0.4,-0.972,0
-1.016,-0.34,0
-1.048,1.164,0
-0.804,-1.008,0
1.72,1.34,1
-0.064,-1.06,0
1.34,0.916,0
0.892,-0.844,0
-1.696,-0.572,0
-0.796,-0.404,1
0.048,1.792,0
0.908,-1.472,1
0.044,1.464,0
-1.668,-1.296,1
0.908,-0.564,0
0.176,-0.532,0
0.56,0.632,1
1.976,0.064,0
1.2,1.736,1
1.668,0.744,0
0.784,-0.088,0
1.416,0.916,0
-1.456,0.364,1
1.724,1.588,1
0.804,-0.02,0
-0.66,1.776,1
0.976,1.296,0
-0.956,0.348,0
0.32,-1.012,1
-1.864,0.604,1
0.24,-1.7,1
-1.372,0.036,1
-1.172,-1.072,1
-1.756,-1.304,1
0.348,0.012,1
-1.4,0.456,1
1.26,0.932,0
0.344,1.948,0
0.584,0.828,1
1.816,-0.504,1
-1.272,0.704,1
0.52,0.772,1
0.988,-1.328,1
0.904,1.756,0
-0.5,1.928,1
0.34,0.12,1
-1.332,1.172,0
1.636,1.364,1
-0.772,-0.764,1
1.412,1.984,1
-0.592,-1.92,0
-0.736,0.252,0
-1.58,-1.88,1
-0.896,1.892,1
0.064,-0.592,0
0.188,0.832,1
0.452,0.936,1
-1.208,-1.08,1
0.084,-0.592,0
-1.84,1.316,0
0.136,-1.508,1
1.572,1.66,1
-1.72,0.576,1
-0.692,-0.22,1
0.584,-1.34,1
1.38,-1.52,0
1.988,-1.324,0
-1.792,-1.64,1
-1.592,-1.204,1
0.304,-0.304,0
0.852,0.26,1
1.616,0.456,0
1.46,-1.316,0
1.332,-0.608,1
-1.548,-1.236,1
1.74,0.56,0
-0.512,0.032,0
-1.696,-1.332,1
-0.024,-0.064,1
0.32,-0.8,0
-0.78,-1.844,0
0.448,1.928,0
-0.044,1.532,1
-1.812,1.484,0
-0.344,1.868,1
-1.688,0.164,1
1.568,-1.612,0
0.692,0.672,1
-0.908,1.652,1
-1.572,1.904,0
1.66,1.276,1
0.092,1.952,0
0.66,-0.584,0
0.288,-1.448,1
0.052,0.46,1
0.468,1.368,0
1.652,0.2,0
1.976,1.392,1
-0.98,0.612,0
0.54,0.284,1
1.98,1.58,1
1.132,-0.036,1
-1.592,-0.74,0
0.208,1.044,0
-1.536,-0.164,0
1.108,0.344,0
0.948,-0.8,0
1.52,-1.12,0
-1.736,1.06,0
0.364,1.4,0
0.488,-0.192,0
-0.104,-0.492,1
0.86,-1.748,1
0.344,-0.248,0
1.62,0.816,0
1.248,-0.16,1
0.444,-1.532,1
1.9,1.732,1
-1.772,-1.828,1
-0.948,-0.008,1
1.568,1.396,1
-0.94,1.24,1
0.732,1.7,0
-0.732,0.228,0
-0.848,1.936,1
-1.544,-1.18,1
-0.952,0.892,0
1.308,-1.68,0
-0.636,1.9,1
-1.764,0.036,1
1.136,0.384,0
1.224,0.072,0
-0.78,-1.44,0
-0.164,-0.764,1
1.792,-1.016,0
0.468,1.712,0
-1.008,-1.416,1
0.024,-0.136,0
-0.584,0.352,0
0.912,-1.168,1
0.992,1.024,0
-0.268,-1.896,0
0.9,-1.152,1
1.764,-1.068,0
-0.236,-0.192,1
-1.344,1.332,0
0.604,1.48,0
0.06,-1.64,1
-1.988,-0.584,0
-2.0,0.232,1
0.936,-0.6,0
-0.372,1.14,1
0.124,0.216,1
0.872,-1.236,1
-1.324,-1.636,1
-0.716,-0.356,1
-0.596,-0.212,1
-1.244,1.956,0
-0.548,-0.012,1
0.096,-1.404,1
-0.16,0.308,0
1.104,0.84,0
-1.396,-0.924,0
-0.572,1.044,1
1.272,1.692,1
0.696,1.192,0
0.6,-1.752,1
-1.088,-1.604,1
-1.096,0.016,1
0.86,1.304,0
-1.724,-1.088,1
-0.652,1.116,1
-1.976,1.088,0
0.26,-1.444,1
-1.724,0.38,1
-1.128,-1.444,1
1.188,-1.564,0
-1.536,0.548,1
0.448,0.388,1
0.08,-1.588,1
-0.332,0.916,0
-0.412,-1.776,0
0.692,0.904,1
-0.108,1.9,1
-1.932,1.42,0
0.372,0.812,1
-1.056,-0.78,0
1.488,1.408,1
0.652,-0.572,0
-1.54,0.648,1
-1.18,0.024,1
0.0,1.868,0
-1.06,1.232,0
1.876,1.224,1
0.432,-1.864,1
1.768,0.052,0
-1.3,0.304,1
-0.396,-0.392,1
-0.008,-1.988,0
0.664,-0.716,0
-1.548,-1.336,1
-0.148,-0.976,1
0.42,-0.336,0
1.216,-0.636,1
-1.28,-1.924,1
-0.584,-1.624,0
-0.448,-1.712,0
0.684,1.352,0
1.624,0.304,0
-0.376,1.516,1
-0.848,1.688,1
-1.68,-1.448,1
-1.304,-0.34,0
-0.476,-0.832,1
-1.288,-1.844,1
0.384,1.728,0
-0.248,-1.58,0
1.94,0.008,0
1.484,1.268,1
-0.976,1.264,1
-1.144,-1.828,1
1.908,-0.856,1
1.512,0.356,0
-0.072,-1.896,0
1.708,0.692,0
1.968,1.572,1
-0.508,0.196,0
0.8,-1.536,1
1.812,1.356,1
1.34,-1.452,0
-1.552,0.612,1
-1.888,-1.808,1
-0.48,-0.696,1
1.952,1.576,1
-1.64,1.864,0
-0.6,-0.976,1
0.092,0.312,1
1.268,1.896,1
-0.444,-0.764,1
0.944,-0.504,0
-0.652,-1.576,0
0.28,-1.036,1
-0.596,-1.66,0
1.632,-1.848,0
-1.628,1.764,0
0.16,-0.936,0
-0.82,1.132,1
-1.144,-1.872,1
-1.676,0.788,1
-1.644,0.564,1
-1.708,0.868,1
-1.768,-0.756,0
-0.808,1.028,1
1.74,-1.916,0
0.944,1.336,0
1.348,0.728,0
-1.732,0.108,1
1.776,1.444,1
1.084,-0.456,1
-0.664,1.284,1
0.672,-0.128,0
1.112,1.252,1
0.932,-0.496,0
-0.988,-0.572,1
-1.096,1.156,0
-1.892,1.396,0
-1.52,0.752,1
0.376,1.852,0
1.796,-1.184,0
0.436,1.884,0
-0.468,-0.288,1
-0.596,1.216,1
-0.648,0.552,0
-1.192,-1.284,1
0.788,-1.112,1
-0.676,-0.992,1
-0.912,0.88,0
0.768,1.072,0
1.98,-1.048,0
-1.16,-0.132,0
1.824,-1.568,0
-0.868,-0.772,1
-1.136,-0.116,0
0.652,-0.452,0
0.416,1.444,0
-1.708,-0.472,0
-0.08,0.132,0
1.472,0.336,0
-1.392,-0.948,0
1.46,1.808,1
1.948,-1.596,0
1.04,-0.428,1
-0.792,-1.004,0
1.7,-0.56,1
-1.764,-1.32,1
-1.34,-0.744,0
1.128,0.224,0
-1.312,-1.392,1
-0.748,1.676,1
-1.908,1.908,0
-1.388,-0.348,0
0.916,0.688,1
1.204,-1.196,0
-0.3,0.272,0
-0.344,-0.916,1
0.564,-0.472,0
0.064,-1.876,1
0.492,-1.352,1
-1.764,1.052,0
-0.66,0.724,0
-0.104,-1.256,0
1.024,-0.792,1
1.316,0.34,0
1.016,-1.016,0
-1.096,0.4,1
-0.188,1.268,1
1.016,1.848,1
1.056,0.616,0
1.416,-1.468,0
1.788,1.184,1
1.476,0.132,0
-1.896,-0.052,0
1.424,0.58,0
-1.272,-0.136,0
1.04,-1.26,0
1.476,0.36,0
1.896,0.724,0
-1.184,0.152,1
0.212,-0.224,0
-0.82,0.696,0
-1.496,-0.488,0
0.516,-1.644,1
-1.668,1.232,0
-0.832,-1.22,0
-1.42,-0.952,0
-1.732,0.732,1
1.012,-1.696,0
-1.184,1.02,0
1.904,1.684,1
-1.124,0.824,1
1.708,0.424,0
-0.164,1.196,1
0.7,0.348,1
1.188,1.132,1
1.272,-1.184,0
-1.264,0.224,1
0.444,-0.904,0
-1.664,-1.308,1
-1.364,-0.868,0
-1.532,0.156,1
-0.396,0.168,0
-0.456,-0.052,1
-0.816,1.44,1
-0.78,-1.376,0
-0.1,-1.004,0
-0.784,0.012,0
1.716,1.428,1
-0.688,0.8,0
-0.176,1.796,1
0.308,-0.624,0
0.676,1.772,0
-0.612,0.72,0
-1.284,0.808,1
1.788,0.732,0
0.284,1.96,0
-0.312,1.9,1
-1.124,1.972,0
1.232,1.392,1
-1.648,0.348,1
-0.616,0.144,0
-0.608,-1.912,0
-0.036,-1.448,0
-0.644,-0.556,1
0.068,-0.392,0
-0.696,0.476,0
0.772,-1.968,1
-0.4,-0.96,1
0.928,-1.492,1
1.744,-1.876,0
-1.244,-0.788,0
-0.916,-0.052,1
1.116,-0.064,1
1.824,0.1,0
-0.036,0.28,0
0.136,0.788,1
0.888,-1.536,1
-1.04,-1.008,1
-0.904,0.444,0
0.976,1.488,0
-1.86,0.22,1
-1.348,0.372,1
-1.52,-1.544,1
-1.636,0.968,1
1.628,-0.072,1
0.264,0.208,1
-0.716,-1.94,0
0.688,1.096,0
0.192,-1.804,1
1.056,-1.32,0
0.476,-1.796,1
-0.852,-1.204,0
-1.668,-1.232,1
-0.448,0.744,0
-0.82,-0.592,1
-0.628,1.748,1
-1.084,0.888,1
-0.288,0.528,0
-0.32,-0.74,1
1.22,-0.748,1
0.148,-0.608,0
-1.304,0.896,1
-0.468,1.032,1
-1.108,-1.972,1
-1.584,1.74,0
1.544,-0.404,1
1.616,-0.464,1
1.052,1.748,1
1.004,-1.424,0
-1.012,-1.456,1
1.288,-1.856,0
1.2,0.16,0
-0.576,1.3,1
1.94,1.968,1
-1.272,1.136,0
0.224,-1.264,1
-0.672,1.68,1
-1.008,-0.7,0
-0.148,0.7,0
1.264,-1.596,0
0.588,-0.388,0
0.62,-1.304,1
1.396,-1.776,0
0.556,0.36,1
-1.232,-1.536,1
-1.06,-0.52,0
-1.06,0.744,1
1.804,0.404,0
-0.808,0.352,0
1.452,-1.26,0
-0.008,-0.768,1
0.56,-0.496,0
-0.996,0.86,0
0.576,-0.508,0
0.108,0.412,1
-1.224,-1.772,1
-1.192,1.044,0
-0.308,-0.764,1
1.484,1.424,1
0.404,-1.368,1
0.356,0.912,1
-0.62,-1.664,0
1.152,-1.292,0
1.516,-0.536,1
-1.468,-1.548,1
-0.524,-1.816,0
-0.604,-0.696,1
-0.976,0.204,0
0.148,0.492,1
1.516,-1.592,0
1.392,1.12,1
1.728,0.484,0
-0.54,-1.568,0
-1.056,-1.624,1
-1.82,1.944,0
0.184,-0.68,0
-0.604,-1.36,0
0.432,1.312,0
0.6,0.98,1
-0.396,-0.42,1
1.052,-0.836,1
0.164,-1.988,1
1.956,-0.836,1
-1.96,-1.9,1
0.36,0.568,1
1.14,-1.664,0
-0.552,-1.436,0
-1.868,0.264,1
-0.808,0.108,0
-0.236,-0.784,1
1.512,0.848,0
1.852,-0.104,1
-0.312,0.98,0
1.884,1.14,1
-1.416,-0.136,0
1.288,-1.832,0
-0.84,0.596,0
0.24,1.2,0
1.7,1.676,1
0.484,-1.22,1
0.972,-1.796,1
0.144,-0.14,0
0.22,-1.448,1
0.716,-1.524,1
-0.02,-1.172,0
1.94,-1.744,0
-0.02,-0.54,1
1.224,1.888,1
-0.7,-0.064,1
0.156,0.736,1
-1.732,0.788,1
-1.54,-0.472,0
-0.172,1.46,1
1.388,-1.536,0
-1.22,1.412,0
-1.132,1.7,0
-0.58,-1.216,0
1.008,-0.144,1
0.536,-1.552,1
1.256,-1.16,0
0.648,0.036,1
0.1,1.16,0
1.388,1.408,1
1.972,-1.46,0
-1.168,0.148,1
0.244,0.672,1
0.088,1.736,0
-0.944,0.164,0
0.056,0.268,1
-0.968,1.456,1
0.72,1.008,0
-1.748,-1.368,1
1.608,0.896,0
0.332,-0.736,0
-1.156,-1.94,1
-1.544,1.492,0
0.04,1.776,0
0.0,1.664,0
-0.556,0.172,0
0.076,-0.628,0
0.732,1.28,0
-0.36,-1.216,0
-0.44,1.524,1
-1.764,1.14,0
0.704,1.976,0
-0.46,-0.356,1
1.608,-0.896,1
-1.192,-0.736,0
1.78,-0.824,1
0.972,0.156,1
1.576,0.888,0
1.724,1.84,1
0.736,1.988,0
1.4,1.18,1
-0.192,-0.988,1
-0.344,-1.792,0
1.744,0.548,0
0.196,-0.984,0
-1.848,0.136,1
1.712,-0.896,1
1.708,0.38,0
-1.108,1.796,0
-1.148,0.924,1
1.636,-1.876,0
0.864,1.712,0
1.752,-1.404,0
-1.104,0.468,1
-1.492,-1.868,1
-0.388,-0.348,1
1.256,-1.76,0
1.88,0.084,0
-1.612,0.968,1
-1.236,-1.304,1
-2.0,0.676,1
-1.376,0.812,1
0.276,0.612,1
-1.796,-0.248,0
-0.848,-0.524,1
1.728,-1.592,0
0.46,-1.116,1
1.26,1.368,1
1.816,0.744,0
-1.7,-1.9,1
0.332,0.8,1
0.392,0.32,1
-0.9,-0.384,1
-0.26,-1.088,0
-1.68,-1.488,1
1.192,-1.716,0
-1.592,-1.224,1
-0.944,0.092,0
-1.48,-0.68,0
-0.42,1.116,1
-0.316,1.192,1
-0.148,-0.84,1
0.692,1.548,0
-1.508,-1.756,1
0.596,1.468,0
0.948,-1.688,1
-0.508,-0.192,1
0.708,-1.772,1
1.972,-1.144,0
-1.804,0.828,1
-0.4,1.652,1
0.072,0.58,1
-0.64,-1.88,0
0.032,1.248,0
-1.484,0.34,1
1.38,-1.484,0
-1.288,1.228,0
0.664,-1.568,1
-1.032,1.348,0
0.516,1.868,0
1.712,0.14,0
-0.396,0.432,0
0.808,0.172,1
-0.244,1.116,1
-0.736,1.28,1
-0.2,0.224,0
0.084,-1.728,1
1.016,-0.132,1
1.716,-1.864,0
0.524,1.952,0
0.308,-1.464,1
0.48,-1.196,1
1.16,-1.38,0
-0.38,-1.776,0
1.192,1.292,1
-0.84,1.124,1
-0.176,-1.348,0
0.988,1.984,0
1.644,1.908,1
-1.344,-1.92,1
1.112,-0.952,1
0.932,-1.528,1
1.568,-1.348,0
1.604,-1.612,0
-1.468,-1.712,1
-1.14,-0.988,0
1.116,-1.872,0
1.068,-1.016,0
-0.66,-0.872,1
0.5,-0.696,0
0.152,-0.472,0
1.06,-1.18,0
0.848,1.508,0
-1.988,1.592,0
1.976,-0.248,1
-0.628,1.924,1
0.532,-1.472,1
0.18,1.332,0
0.228,1.212,0
0.488,0.824,1
-0.836,-1.736,0
-0.732,0.712,0
0.8,-0.144,0
-0.184,-1.076,0
1.152,1.416,1
0.5,-1.52,1
1.108,-0.196,1
-1.96,0.588,1
-1.232,1.884,0
0.608,-1.148,1
-0.396,-1.352,0
-0.92,-0.6,1
-1.744,-1.04,1
0.772,0.468,1
1.864,-0.216,1
-0.976,1.172,1
-1.896,-1.924,1
0.636,-1.728,1
1.844,0.668,0
1.792,1.424,1
-0.172,-1.76,0
-0.656,-0.04,1
0.864,-1.396,1
0.036,0.244,1
-0.032,-1.608,0
0.728,-1.064,1
-0.82,1.908,1
-0.944,0.96,0
-1.7,-0.708,0
-1.204,-1.572,1
-1.556,-0.22,0
1.344,0.592,0
0.808,-1.16,1
0.412,1.352,0
-0.352,-0.152,1
-1.308,-0.016,0
-0.904,0.244,0
-0.044,0.924,0
0.228,-1.624,1
-0.92,1.256,1
0.56,-0.436,0
